timestamp,cpu_total_pct,mem_avail_mb,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_power_w,gpu_temp_c,gpu_clock_graphics_mhz,gpu_clock_sm_mhz
"2026-03-16T16:06:18.3414875-03:00","6,20015868699519","23450","0","3","788","12282","4.91","40","210","210"
"2026-03-16T16:06:20.9013718-03:00","7,24030253018771","23449","0","3","788","12282","4.66","40","210","210"
"2026-03-16T16:06:23.4578848-03:00","8,34316028415432","23447","0","3","788","12282","4.70","40","210","210"
"2026-03-16T16:06:26.0180891-03:00","7,82957944120994","23448","0","3","788","12282","4.68","40","210","210"
"2026-03-16T16:06:28.5741812-03:00","6,75055575664538","23456","0","3","788","12282","4.64","40","210","210"
"2026-03-16T16:06:31.1302970-03:00","7,9307425089942","23457","0","18","787","12282","4.91","40","210","210"
"2026-03-16T16:06:33.6908939-03:00","13,7897154673187","23454","0","3","787","12282","4.80","40","210","210"
"2026-03-16T16:06:36.2535083-03:00","13,9304072493382","23454","0","3","787","12282","4.66","40","210","210"
"2026-03-16T16:06:38.8090744-03:00","12,7872104456453","23451","0","3","787","12282","4.64","40","210","210"
"2026-03-16T16:06:41.3677222-03:00","13,3496378379509","23451","0","3","787","12282","4.62","40","210","210"
"2026-03-16T16:06:43.9395675-03:00","22,9970724322248","23447","0","2","789","12282","4.83","40","210","210"
"2026-03-16T16:06:46.4949201-03:00","26,5076331917928","23446","0","3","789","12282","4.71","40","210","210"
"2026-03-16T16:06:49.0511010-03:00","45,3302239413982","23444","0","2","789","12282","4.93","40","210","210"
"2026-03-16T16:06:51.6233717-03:00","84,1577819353087","23443","0","2","800","12282","5.09","40","210","210"
"2026-03-16T16:06:54.2078282-03:00","8,06958794381092","23448","0","2","805","12282","4.91","40","210","210"
"2026-03-16T16:06:56.7618684-03:00","7,13091382309333","23448","0","3","805","12282","4.85","40","210","210"
"2026-03-16T16:06:59.3280980-03:00","6,9562968378364","23451","0","6","805","12282","4.90","40","210","210"
"2026-03-16T16:07:01.8932474-03:00","7,95198785587525","23452","0","7","805","12282","4.61","40","210","210"
"2026-03-16T16:07:04.4548088-03:00","7,31832222872874","23455","0","2","799","12282","4.93","40","210","210"
"2026-03-16T16:07:06.9996935-03:00","13,3762263449911","23444","0","3","794","12282","4.93","40","210","210"
"2026-03-16T16:07:09.5694790-03:00","13,0791772401492","23446","0","3","794","12282","4.62","40","210","210"
"2026-03-16T16:07:12.1313545-03:00","20,3627977744782","23429","0","2","790","12282","4.96","40","210","210"
"2026-03-16T16:07:14.7053561-03:00","26,8388312745113","23419","0","2","789","12282","4.92","40","210","210"
"2026-03-16T16:07:17.2740425-03:00","48,2500039198197","23411","2","3","790","12282","5.03","40","210","210"
"2026-03-16T16:07:19.8366544-03:00","50,6282121247788","23407","12","4","804","12282","4.80","40","210","210"
"2026-03-16T16:07:22.4054059-03:00","89,8693615047","23386","0","2","805","12282","5.03","40","210","210"
"2026-03-16T16:07:25.0262055-03:00","46,9424133282479","23403","0","0","798","12282","32.64","41","2490","2490"
"2026-03-16T16:07:27.5885177-03:00","6,64367657298436","23394","0","1","798","12282","6.10","40","420","420"
"2026-03-16T16:07:30.1500120-03:00","8,26089748379273","23403","0","3","798","12282","4.67","40","210","210"
"2026-03-16T16:07:32.7060299-03:00","8,10429773619401","23403","0","3","792","12282","4.90","40","210","210"
"2026-03-16T16:07:35.2612707-03:00","7,67375183367498","23398","0","3","797","12282","4.89","40","210","210"
"2026-03-16T16:07:37.8177514-03:00","8,30879072903618","23397","0","3","797","12282","4.66","40","210","210"
"2026-03-16T16:07:40.3762941-03:00","7,77803960257506","23394","0","3","797","12282","4.67","40","210","210"
"2026-03-16T16:07:42.9330042-03:00","6,61402577099586","23394","0","3","797","12282","4.69","40","210","210"
"2026-03-16T16:07:45.4889875-03:00","8,01879140071464","23391","0","3","797","12282","4.65","40","210","210"
"2026-03-16T16:07:48.0446758-03:00","8,10574389050878","23391","0","6","797","12282","4.63","40","210","210"
"2026-03-16T16:07:50.6071902-03:00","13,0477028243436","23386","0","23","794","12282","4.70","40","210","210"
"2026-03-16T16:07:53.1760328-03:00","14,4889651013905","23384","0","3","793","12282","4.68","40","210","210"
"2026-03-16T16:07:55.7552921-03:00","14,8027090278897","23382","0","3","793","12282","4.65","40","210","210"
"2026-03-16T16:07:58.3154746-03:00","13,0365396627727","23378","0","3","793","12282","4.68","40","210","210"
"2026-03-16T16:08:00.8887313-03:00","26,2092951208629","23380","0","3","779","12282","4.74","39","210","210"
"2026-03-16T16:08:03.4508596-03:00","25,7986844714533","23379","0","3","779","12282","4.64","39","210","210"
"2026-03-16T16:08:06.0110197-03:00","51,4629869137172","23376","0","3","779","12282","4.93","39","210","210"
"2026-03-16T16:08:08.5822988-03:00","100","23366","11","4","789","12282","4.83","40","210","210"
"2026-03-16T16:08:11.1563950-03:00","8,19462605964694","23390","0","3","790","12282","4.82","39","210","210"
"2026-03-16T16:08:13.7170787-03:00","6,38981391880739","23390","0","3","790","12282","4.63","39","210","210"
"2026-03-16T16:08:16.2731519-03:00","6,21703589491124","23388","0","3","790","12282","4.66","39","210","210"
"2026-03-16T16:08:18.8342945-03:00","8,09324073982346","23387","0","3","790","12282","4.62","39","210","210"
"2026-03-16T16:08:21.3914511-03:00","11,0047606858166","23386","0","2","790","12282","4.96","39","210","210"
"2026-03-16T16:08:23.9539853-03:00","12,4834611305073","23379","0","10","790","12282","4.76","39","210","210"
"2026-03-16T16:08:26.5308672-03:00","13,3781660349422","23381","0","3","790","12282","4.68","39","210","210"
"2026-03-16T16:08:29.0858881-03:00","22,3064378121534","23365","0","7","789","12282","4.93","39","210","210"
"2026-03-16T16:08:31.6590141-03:00","25,9731609714511","23426","0","2","789","12282","4.97","39","210","210"
"2026-03-16T16:08:34.2392352-03:00","48,5671298065661","23433","0","3","790","12282","4.92","39","210","210"
"2026-03-16T16:08:36.8176091-03:00","50,4593271080431","23426","0","2","790","12282","4.93","39","210","210"
"2026-03-16T16:08:39.4042419-03:00","100","23413","0","3","783","12282","4.80","39","210","210"
"2026-03-16T16:08:41.9881992-03:00","7,25510242156625","23438","0","0","790","12282","25.19","41","2490","2490"
"2026-03-16T16:08:44.5392556-03:00","8,44467412468251","23436","0","1","790","12282","12.06","40","495","495"
"2026-03-16T16:08:47.0938219-03:00","6,76325743661981","23434","0","5","790","12282","4.70","40","210","210"
"2026-03-16T16:08:49.6467388-03:00","6,59040296044612","23433","0","3","788","12282","4.91","40","210","210"
"2026-03-16T16:08:52.2095497-03:00","7,59625259553923","23429","0","3","788","12282","4.92","40","210","210"
"2026-03-16T16:08:54.7699776-03:00","7,63797412409857","23429","0","3","788","12282","4.71","40","210","210"
"2026-03-16T16:08:57.3217094-03:00","7,56637511525496","23427","0","3","788","12282","4.72","39","210","210"
"2026-03-16T16:08:59.8791763-03:00","7,26661834002824","23425","0","4","788","12282","4.87","40","210","210"
"2026-03-16T16:09:02.4436547-03:00","7,92133702559277","23432","0","3","788","12282","4.64","39","210","210"
"2026-03-16T16:09:04.9998984-03:00","7,62441107681275","23431","0","2","790","12282","4.89","39","210","210"
"2026-03-16T16:09:07.5617602-03:00","13,5120104414437","23425","0","3","789","12282","4.90","39","210","210"
"2026-03-16T16:09:10.1264416-03:00","12,9694189351665","23425","0","3","789","12282","4.72","39","210","210"
"2026-03-16T16:09:12.6867985-03:00","12,7349795008397","23423","0","3","789","12282","4.70","39","210","210"
"2026-03-16T16:09:15.2424486-03:00","12,4850867642791","23422","0","3","789","12282","4.93","39","210","210"
"2026-03-16T16:09:17.8041072-03:00","23,6448895970863","23418","0","2","791","12282","5.09","39","210","210"
"2026-03-16T16:09:20.3774263-03:00","25,851326774137","23417","0","3","791","12282","4.78","39","210","210"
"2026-03-16T16:09:22.9374221-03:00","39,0959392589093","23447","0","2","791","12282","4.94","39","210","210"
"2026-03-16T16:09:25.4924851-03:00","73,4744678318732","23447","0","2","789","12282","4.95","39","210","210"
"2026-03-16T16:09:28.0978199-03:00","12,9789342573504","23421","0","3","790","12282","4.85","39","210","210"
"2026-03-16T16:09:30.6586523-03:00","7,09627896718185","23418","0","3","790","12282","4.69","39","210","210"
"2026-03-16T16:09:33.2138251-03:00","6,43841211159251","23424","0","3","790","12282","4.71","39","210","210"
"2026-03-16T16:09:35.7773359-03:00","8,34369537206618","23423","0","3","790","12282","4.73","39","210","210"
"2026-03-16T16:09:38.3370857-03:00","6,84877615206069","23381","0","2","790","12282","4.93","39","210","210"
"2026-03-16T16:09:40.9050685-03:00","12,2864934321742","23375","0","3","796","12282","4.90","39","210","210"
"2026-03-16T16:09:43.4610561-03:00","13,619838233372","23375","0","3","796","12282","4.73","39","210","210"
"2026-03-16T16:09:46.0224425-03:00","14,2822617473149","23366","0","2","791","12282","4.91","39","210","210"
"2026-03-16T16:09:48.5828649-03:00","27,9474835480436","23388","0","3","789","12282","4.81","39","210","210"
"2026-03-16T16:09:51.1621689-03:00","49,9413943797927","23379","0","2","789","12282","4.85","39","210","210"
"2026-03-16T16:09:53.7247366-03:00","50,4186598778574","23365","0","3","790","12282","4.90","39","210","210"
"2026-03-16T16:09:56.3126608-03:00","74,1229938393515","23349","0","2","790","12282","5.03","39","210","210"
"2026-03-16T16:09:58.9121613-03:00","79,194300872149","23353","0","0","790","12282","27.47","40","2490","2490"
"2026-03-16T16:10:01.4772854-03:00","7,48158538151618","23353","0","1","790","12282","23.70","40","705","705"
"2026-03-16T16:10:04.0337940-03:00","5,94864347434638","23360","0","4","790","12282","5.40","40","300","300"
"2026-03-16T16:10:06.5903588-03:00","7,00136176787635","23360","0","6","787","12282","4.68","39","210","210"
"2026-03-16T16:10:09.1581539-03:00","6,73348192068193","23356","0","3","788","12282","4.74","39","210","210"
"2026-03-16T16:10:11.7166833-03:00","6,6069313279068","23354","0","3","788","12282","4.69","39","210","210"
"2026-03-16T16:10:14.2742677-03:00","7,42850261655978","23353","0","5","788","12282","4.73","39","210","210"
"2026-03-16T16:10:16.8359530-03:00","8,39534352390581","23352","0","3","788","12282","4.74","39","210","210"
"2026-03-16T16:10:19.3929967-03:00","7,82450310869687","23350","0","3","788","12282","4.71","39","210","210"
"2026-03-16T16:10:21.9466568-03:00","7,91337751958615","23349","0","3","788","12282","4.69","39","210","210"
"2026-03-16T16:10:24.5065037-03:00","13,6984863799444","23344","0","2","789","12282","4.91","39","210","210"
"2026-03-16T16:10:27.0755867-03:00","13,4700130367174","23343","0","3","789","12282","4.80","39","210","210"
"2026-03-16T16:10:29.6433438-03:00","13,7781349421328","23340","0","3","789","12282","4.78","39","210","210"
"2026-03-16T16:10:32.1927349-03:00","14,150329385243","23338","0","3","780","12282","4.93","39","210","210"
"2026-03-16T16:10:34.7612904-03:00","25,5702966471542","23422","0","3","780","12282","4.86","39","210","210"
"2026-03-16T16:10:37.3163376-03:00","26,7558012162025","23455","0","21","791","12282","4.87","39","210","210"
"2026-03-16T16:10:39.8886291-03:00","51,317285450858","23457","0","3","785","12282","5.00","39","210","210"
"2026-03-16T16:10:42.4794307-03:00","94,5791550906331","23445","0","3","790","12282","5.04","39","210","210"
"2026-03-16T16:10:45.0555743-03:00","8,2351331274966","23436","0","3","788","12282","4.74","39","210","210"
"2026-03-16T16:10:47.6150330-03:00","8,83281829412911","23438","0","3","788","12282","4.67","39","210","210"
"2026-03-16T16:10:50.1710931-03:00","6,9667127963816","23436","0","3","788","12282","4.72","39","210","210"
"2026-03-16T16:10:52.7241238-03:00","8,22518894575328","23454","0","3","789","12282","4.71","39","210","210"
"2026-03-16T16:10:55.2866436-03:00","14,4414734309072","23441","0","5","789","12282","4.76","39","210","210"
"2026-03-16T16:10:57.8365083-03:00","14,8007423458199","23440","0","4","789","12282","4.73","39","210","210"
"2026-03-16T16:11:00.3929462-03:00","12,8123103166227","23437","0","3","789","12282","4.65","39","210","210"
"2026-03-16T16:11:02.9546865-03:00","25,8621478404919","23430","0","3","789","12282","4.89","39","210","210"
"2026-03-16T16:11:05.5249123-03:00","46,6668682743286","23407","0","2","789","12282","5.01","39","210","210"
"2026-03-16T16:11:08.0922391-03:00","50,7463932739364","23403","0","3","797","12282","5.00","39","210","210"
"2026-03-16T16:11:10.6559633-03:00","50,7509382421415","23397","0","2","792","12282","4.91","39","210","210"
"2026-03-16T16:11:13.2504385-03:00","100","23400","35","12","792","12282","14.27","41","2490","2490"
"2026-03-16T16:11:15.8247862-03:00","13,8465576768582","23353","0","0","792","12282","25.60","40","2490","2490"
"2026-03-16T16:11:18.3853469-03:00","8,79991420885218","23344","0","1","791","12282","5.52","40","285","285"
"2026-03-16T16:11:20.9476796-03:00","7,38811669512197","23345","0","4","791","12282","4.76","39","210","210"
"2026-03-16T16:11:23.5057013-03:00","10,3729765850339","23342","0","2","788","12282","5.02","39","210","210"
"2026-03-16T16:11:26.0763508-03:00","6,99660620816354","23350","0","1","797","12282","5.05","39","210","210"
"2026-03-16T16:11:28.6348102-03:00","7,63568954571604","23347","0","3","797","12282","5.01","39","210","210"
"2026-03-16T16:11:31.1977733-03:00","6,84346630628702","23347","0","3","797","12282","4.79","39","210","210"
"2026-03-16T16:11:33.7560486-03:00","7,5684683744389","23345","0","5","797","12282","4.81","39","210","210"
"2026-03-16T16:11:36.3091845-03:00","6,8708320220334","23353","0","3","797","12282","4.74","39","210","210"
"2026-03-16T16:11:38.8665625-03:00","8,84470585815833","23354","0","2","794","12282","5.01","39","210","210"
"2026-03-16T16:11:41.4246571-03:00","13,8098669822523","23351","0","3","791","12282","5.10","39","210","210"
"2026-03-16T16:11:43.9621651-03:00","13,5828158987542","23350","0","3","791","12282","4.80","39","210","210"
"2026-03-16T16:11:46.5382484-03:00","14,3055014538864","23352","0","5","791","12282","4.80","39","210","210"
"2026-03-16T16:11:49.0943041-03:00","13,6818593499662","23379","0","2","791","12282","4.89","39","210","210"
"2026-03-16T16:11:51.6652564-03:00","25,5226627924944","23380","0","3","789","12282","4.93","39","210","210"
"2026-03-16T16:11:54.2285171-03:00","25,5791628579609","23376","0","3","783","12282","4.90","39","210","210"
"2026-03-16T16:11:56.8240277-03:00","51,4788860900093","23373","0","2","791","12282","5.09","39","210","210"
"2026-03-16T16:11:59.4150018-03:00","93,6332191483801","23360","0","2","792","12282","4.94","39","210","210"
"2026-03-16T16:12:01.9798931-03:00","6,34713448485754","23349","0","3","790","12282","4.97","39","210","210"
"2026-03-16T16:12:04.5414172-03:00","7,97385723243468","23349","0","3","790","12282","4.84","39","210","210"
"2026-03-16T16:12:07.0991081-03:00","8,43156846714023","23347","0","3","790","12282","4.77","39","210","210"
"2026-03-16T16:12:09.6576373-03:00","7,44773547141323","23353","42","10","790","12282","4.78","39","210","210"
"2026-03-16T16:12:12.2208058-03:00","14,4639821792134","23340","0","3","789","12282","4.90","39","210","210"
"2026-03-16T16:12:14.7872093-03:00","13,5156486661422","23339","0","3","789","12282","4.81","39","210","210"
"2026-03-16T16:12:17.3473003-03:00","14,8490145873715","23334","0","2","789","12282","5.03","39","210","210"
"2026-03-16T16:12:19.8994959-03:00","26,3320416120443","23293","0","2","789","12282","5.10","39","210","210"
"2026-03-16T16:12:22.4648322-03:00","50,9674865037709","23308","0","3","790","12282","4.86","39","210","210"
"2026-03-16T16:12:25.0303282-03:00","50,3434401088373","23378","0","3","790","12282","4.83","39","210","210"
"2026-03-16T16:12:27.5948253-03:00","99,7083701267565","23367","0","3","790","12282","4.79","39","210","210"
"2026-03-16T16:12:30.1978819-03:00","31,4015513042667","23385","0","0","790","12282","25.13","40","2490","2490"
"2026-03-16T16:12:32.7485467-03:00","6,81834406926102","23387","0","1","790","12282","5.93","39","420","420"
"2026-03-16T16:12:35.3058800-03:00","7,83105523509197","23385","0","3","790","12282","4.89","39","210","210"
"2026-03-16T16:12:37.8618232-03:00","7,65044419200399","23393","0","3","788","12282","4.97","39","210","210"
"2026-03-16T16:12:40.4146423-03:00","7,66157270072274","23392","0","3","788","12282","4.84","39","210","210"
"2026-03-16T16:12:42.9716460-03:00","6,70807330440016","23392","0","3","788","12282","4.81","39","210","210"
"2026-03-16T16:12:45.5272108-03:00","7,63692633335675","23390","0","3","788","12282","4.73","39","210","210"
"2026-03-16T16:12:48.0798393-03:00","7,41835237470659","23392","0","3","788","12282","4.77","39","210","210"
"2026-03-16T16:12:50.6383689-03:00","6,04042263408027","23390","0","3","788","12282","4.74","39","210","210"
"2026-03-16T16:12:53.1948514-03:00","7,5327944485461","23392","16","5","790","12282","4.81","39","210","210"
"2026-03-16T16:12:55.7649674-03:00","13,271323926947","23390","0","3","789","12282","4.88","39","210","210"
"2026-03-16T16:12:58.3329083-03:00","14,1519608992911","23384","0","3","789","12282","4.75","39","210","210"
"2026-03-16T16:13:00.8966797-03:00","14,0701801564876","23395","0","3","789","12282","4.80","39","210","210"
"2026-03-16T16:13:03.4604110-03:00","13,8196281517905","23422","0","3","779","12282","4.81","39","210","210"
"2026-03-16T16:13:06.0349844-03:00","25,08920121379","23427","0","3","779","12282","4.92","39","210","210"
"2026-03-16T16:13:08.5967170-03:00","25,3204784046311","23438","0","3","789","12282","4.81","39","210","210"
"2026-03-16T16:13:11.1517127-03:00","52,3903572176306","23429","0","23","791","12282","4.87","39","210","210"
"2026-03-16T16:13:13.7203975-03:00","100","23414","0","2","791","12282","5.07","39","210","210"
"2026-03-16T16:13:16.3098021-03:00","7,38720069152703","23410","0","12","790","12282","5.05","39","210","210"
"2026-03-16T16:13:18.8679575-03:00","8,07381605952419","23407","0","3","790","12282","4.84","39","210","210"
"2026-03-16T16:13:21.4219822-03:00","6,48052007465421","23409","0","3","790","12282","4.75","39","210","210"
"2026-03-16T16:13:23.9784358-03:00","7,78446895235606","23407","0","3","790","12282","4.77","39","210","210"
"2026-03-16T16:13:26.5336949-03:00","12,6858151482962","23401","0","2","790","12282","5.02","39","210","210"
"2026-03-16T16:13:29.1049793-03:00","13,3193875395256","23398","0","3","789","12282","4.74","39","210","210"
"2026-03-16T16:13:31.6623290-03:00","14,0418008800539","23398","0","3","789","12282","4.75","39","210","210"
"2026-03-16T16:13:34.2233794-03:00","19,4877485018605","23389","0","2","791","12282","5.15","39","210","210"
"2026-03-16T16:13:36.7937665-03:00","21,6918100521861","23383","0","3","791","12282","4.74","39","210","210"
"2026-03-16T16:13:39.3609326-03:00","34,8528038599581","23359","0","2","791","12282","5.07","39","210","210"
"2026-03-16T16:13:41.9316081-03:00","46,8983798505667","23352","0","5","790","12282","4.85","39","210","210"
"2026-03-16T16:13:44.5044779-03:00","50,8704147902825","23352","0","3","790","12282","4.73","39","210","210"
"2026-03-16T16:13:47.0993367-03:00","100","23290","0","3","811","12282","4.80","39","210","210"
"2026-03-16T16:13:49.6933432-03:00","7,5107961763342","23346","0","0","792","12282","25.32","40","2490","2490"
"2026-03-16T16:13:52.2449925-03:00","7,31654320380377","23344","0","1","790","12282","6.27","39","315","315"
"2026-03-16T16:13:54.8036245-03:00","8,35526248709518","23346","0","3","790","12282","4.93","39","210","210"
"2026-03-16T16:13:57.3783891-03:00","8,02809667141717","23343","0","3","788","12282","4.98","39","210","210"
"2026-03-16T16:13:59.9471856-03:00","6,74428090750238","23341","0","6","788","12282","4.98","39","210","210"
"2026-03-16T16:14:02.5047544-03:00","8,32181850298604","23340","0","3","788","12282","4.70","39","210","210"
"2026-03-16T16:14:05.0617951-03:00","7,71708793510749","23338","0","3","788","12282","4.82","39","210","210"
"2026-03-16T16:14:07.6204688-03:00","7,05602497477278","23337","0","3","788","12282","4.78","39","210","210"
"2026-03-16T16:14:10.1785729-03:00","8,61346641228291","23336","0","3","788","12282","4.76","39","210","210"
"2026-03-16T16:14:12.7366317-03:00","7,19025301837396","23343","0","3","787","12282","5.03","39","210","210"
"2026-03-16T16:14:15.2999951-03:00","13,1039279150591","23338","0","3","787","12282","4.96","39","210","210"
"2026-03-16T16:14:17.8676820-03:00","14,5023299571502","23373","0","3","787","12282","4.80","39","210","210"
"2026-03-16T16:14:20.4261320-03:00","12,9120031270606","23370","0","3","787","12282","4.74","39","210","210"
"2026-03-16T16:14:22.9867305-03:00","14,4892055370933","23370","0","3","779","12282","4.93","39","210","210"
"2026-03-16T16:14:25.5407385-03:00","25,4431984083369","23366","0","3","779","12282","4.85","39","210","210"
"2026-03-16T16:14:28.1095712-03:00","25,7434651563368","23367","0","2","789","12282","4.87","39","210","210"
"2026-03-16T16:14:30.6937366-03:00","49,7763534162146","23367","0","3","781","12282","5.02","39","210","210"
"2026-03-16T16:14:33.2933047-03:00","56,8342211749437","23343","0","2","790","12282","4.82","39","210","210"
"2026-03-16T16:14:35.8550593-03:00","6,97719978646009","23334","0","14","790","12282","4.82","39","210","210"
"2026-03-16T16:14:38.4050606-03:00","7,63013872160132","23298","0","3","790","12282","4.75","39","210","210"
"2026-03-16T16:14:40.9610441-03:00","8,17507395587692","23298","0","3","790","12282","4.75","39","210","210"
"2026-03-16T16:14:43.5162600-03:00","7,03569581986092","23298","14","6","789","12282","4.73","39","210","210"
"2026-03-16T16:14:46.0707143-03:00","14,0869663390905","23396","0","5","789","12282","4.80","39","210","210"
"2026-03-16T16:14:48.6391877-03:00","13,9973491029748","23428","0","3","785","12282","4.76","39","210","210"
"2026-03-16T16:14:51.2131222-03:00","13,6686164072823","23426","0","2","789","12282","4.96","39","210","210"
"2026-03-16T16:14:53.7738694-03:00","25,5999051557724","23414","0","3","789","12282","4.87","39","210","210"
"2026-03-16T16:14:56.3314120-03:00","50,4998891321808","23389","0","3","789","12282","4.80","39","210","210"
"2026-03-16T16:14:58.9137297-03:00","50,8857388151795","23391","0","23","790","12282","5.00","39","210","210"
"2026-03-16T16:15:01.4708880-03:00","50,8645867555917","23393","0","2","790","12282","5.12","39","210","210"
"2026-03-16T16:15:04.0521340-03:00","99,8059388996176","23395","53","25","790","12282","10.31","39","2490","2490"
"2026-03-16T16:15:06.6494920-03:00","7,95919093449898","23391","0","1","790","12282","19.41","40","720","720"
"2026-03-16T16:15:09.2045551-03:00","6,49273866811929","23389","0","2","790","12282","5.23","39","240","240"
"2026-03-16T16:15:11.7650237-03:00","7,71825499219413","23389","0","5","790","12282","4.71","39","210","210"
"2026-03-16T16:15:14.3210476-03:00","8,51170384487915","23398","0","2","790","12282","4.97","39","210","210"
"2026-03-16T16:15:16.8744251-03:00","9,84763214817325","23378","0","3","790","12282","4.82","39","210","210"
"2026-03-16T16:15:19.4379285-03:00","13,7886012323323","23367","0","3","790","12282","4.74","39","210","210"
"2026-03-16T16:15:22.0016191-03:00","13,6378919558265","23363","0","3","790","12282","4.74","39","210","210"
"2026-03-16T16:15:24.5756876-03:00","6,85349470704018","23370","0","3","790","12282","4.76","39","210","210"
"2026-03-16T16:15:27.1495015-03:00","7,71349163667767","23350","0","3","790","12282","4.72","39","210","210"
"2026-03-16T16:15:29.7065554-03:00","8,97209402314358","23349","0","12","787","12282","5.04","39","210","210"
"2026-03-16T16:15:32.2637553-03:00","12,9029409663281","23382","0","3","787","12282","4.87","39","210","210"
"2026-03-16T16:15:34.8411317-03:00","13,1046016864252","23380","0","3","787","12282","4.75","39","210","210"
"2026-03-16T16:15:37.3980934-03:00","14,3770310772697","23381","0","5","787","12282","4.81","39","210","210"
"2026-03-16T16:15:39.9598263-03:00","14,4579750975038","23380","0","3","787","12282","4.82","39","210","210"
"2026-03-16T16:15:42.5202046-03:00","26,6678612988606","23379","0","12","789","12282","4.91","39","210","210"
"2026-03-16T16:15:45.0826318-03:00","25,5691483884458","23378","0","3","789","12282","4.80","39","210","210"
"2026-03-16T16:15:47.6551066-03:00","50,7290131148223","23377","0","3","789","12282","4.77","39","210","210"
"2026-03-16T16:15:50.2322926-03:00","97,1077007766694","23379","0","2","789","12282","4.95","39","210","210"
"2026-03-16T16:15:52.8325739-03:00","7,02318884243014","23360","0","3","790","12282","4.88","39","210","210"
