timestamp,cpu_total_pct,mem_avail_mb,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_power_w,gpu_temp_c,gpu_clock_graphics_mhz,gpu_clock_sm_mhz
"2026-03-16T16:02:23.9033949-03:00","6,52406639756344","23279","0","1","790","12282","6.78","40","435","435"
"2026-03-16T16:02:26.4563179-03:00","8,66115544295005","23275","0","2","790","12282","5.00","40","210","210"
"2026-03-16T16:02:29.0128769-03:00","17,6252487361841","23394","0","2","790","12282","4.90","40","210","210"
"2026-03-16T16:02:31.5702486-03:00","44,6603558777221","23383","0","2","793","12282","5.06","40","210","210"
"2026-03-16T16:02:34.1422933-03:00","9,67269119131482","23381","0","2","792","12282","4.98","40","210","210"
"2026-03-16T16:02:36.7086832-03:00","38,1769030349461","23346","2","3","792","12282","5.08","40","210","210"
"2026-03-16T16:02:39.2697770-03:00","34,6765108777087","23417","0","0","790","12282","25.54","41","2490","2490"
"2026-03-16T16:02:41.8268826-03:00","7,25427374766405","23432","0","22","790","12282","5.76","40","345","345"
"2026-03-16T16:02:44.3902450-03:00","6,69007097414557","23434","0","2","790","12282","5.00","40","210","210"
"2026-03-16T16:02:46.9388585-03:00","15,0463159089413","23432","0","3","790","12282","4.88","40","210","210"
"2026-03-16T16:02:49.5141094-03:00","62,8323589992871","23421","0","2","792","12282","5.02","40","210","210"
"2026-03-16T16:02:52.0773323-03:00","6,22353389000728","23440","0","2","790","12282","4.95","40","210","210"
"2026-03-16T16:02:54.6383306-03:00","32,498489887677","23386","2","4","790","12282","5.03","40","210","210"
"2026-03-16T16:02:57.1964366-03:00","52,6442087987832","23373","0","0","792","12282","25.33","41","2490","2490"
"2026-03-16T16:02:59.7404799-03:00","7,28516763626976","23364","0","1","792","12282","13.88","41","510","510"
"2026-03-16T16:03:02.3018320-03:00","7,31547351115779","23364","11","4","792","12282","5.01","40","210","210"
"2026-03-16T16:03:04.8661374-03:00","13,6417403902342","23361","0","3","791","12282","4.86","40","210","210"
"2026-03-16T16:03:07.4269305-03:00","74,0686664521313","23350","0","2","790","12282","5.01","40","210","210"
"2026-03-16T16:03:09.9874505-03:00","7,4176418288222","23336","0","2","790","12282","5.06","40","210","210"
"2026-03-16T16:03:12.5454768-03:00","23,4410217130012","23291","0","2","789","12282","5.17","40","210","210"
"2026-03-16T16:03:15.1008266-03:00","79,5487683324084","23262","0","0","790","12282","26.53","41","2490","2490"
"2026-03-16T16:03:17.6443662-03:00","6,88687447827381","23335","0","1","790","12282","14.10","41","510","510"
"2026-03-16T16:03:20.2061442-03:00","7,44754988172103","23333","0","2","792","12282","4.91","40","210","210"
"2026-03-16T16:03:22.7681042-03:00","13,9017160001042","23351","0","2","790","12282","4.91","40","210","210"
"2026-03-16T16:03:25.3214451-03:00","62,0983640599218","23347","0","2","792","12282","5.19","40","210","210"
"2026-03-16T16:03:27.8879102-03:00","7,00476865829826","23332","4","3","790","12282","5.05","40","210","210"
"2026-03-16T16:03:30.4629923-03:00","23,1788946644501","23446","0","2","790","12282","5.02","40","210","210"
"2026-03-16T16:03:33.0367847-03:00","80,1297013730564","23429","0","0","790","12282","13.62","41","2490","2490"
"2026-03-16T16:03:35.5905144-03:00","6,66522334570019","23432","0","1","792","12282","14.28","41","495","495"
"2026-03-16T16:03:38.1454996-03:00","7,68153310042119","23428","0","6","788","12282","5.03","40","210","210"
"2026-03-16T16:03:40.6982461-03:00","14,422339614654","23434","7","3","789","12282","4.84","40","210","210"
"2026-03-16T16:03:43.2511049-03:00","47,1185192189965","23409","0","2","790","12282","5.20","40","210","210"
"2026-03-16T16:03:45.8436811-03:00","7,6794726966264","23407","2","4","792","12282","5.09","40","210","210"
"2026-03-16T16:03:48.3981666-03:00","18,1266623516832","23364","0","2","790","12282","5.11","40","210","210"
"2026-03-16T16:03:50.9666041-03:00","71,5587538586596","23349","12","0","790","12282","11.62","41","2490","2490"
"2026-03-16T16:03:53.5190644-03:00","7,69036973725516","23329","0","1","790","12282","22.57","41","645","645"
"2026-03-16T16:03:56.0732178-03:00","8,07569007305362","23329","0","3","786","12282","4.88","40","210","210"
"2026-03-16T16:03:58.6219334-03:00","13,4291623338125","23331","3","4","790","12282","4.92","40","210","210"
"2026-03-16T16:04:01.1733796-03:00","38,0085911816796","23315","7","3","791","12282","5.06","40","210","210"
"2026-03-16T16:04:03.7150959-03:00","7,71497534304639","23410","0","3","790","12282","4.69","40","210","210"
"2026-03-16T16:04:06.2861007-03:00","13,3401820861985","23388","0","2","790","12282","4.88","40","210","210"
"2026-03-16T16:04:08.8314982-03:00","50,0053286152015","23335","0","2","790","12282","5.01","40","210","210"
"2026-03-16T16:04:11.4023357-03:00","6,97100935759755","23333","0","0","790","12282","25.39","41","2490","2490"
"2026-03-16T16:04:13.9555267-03:00","8,265781098822","23334","0","1","790","12282","7.28","41","450","450"
"2026-03-16T16:04:16.5124400-03:00","8,73003404972714","23333","0","3","787","12282","5.01","40","210","210"
"2026-03-16T16:04:19.0658799-03:00","24,2863045740327","23335","9","3","790","12282","5.01","40","210","210"
"2026-03-16T16:04:21.6562594-03:00","7,56205283964426","23312","0","3","790","12282","4.98","40","210","210"
"2026-03-16T16:04:24.2095174-03:00","11,2051370296458","23320","5","3","790","12282","5.01","40","210","210"
"2026-03-16T16:04:26.7729373-03:00","49,6917217081806","23254","0","2","792","12282","5.12","40","210","210"
"2026-03-16T16:04:29.3555592-03:00","7,98418672178233","23396","0","0","792","12282","25.51","41","2490","2490"
"2026-03-16T16:04:31.9066503-03:00","6,81361056695622","23395","0","10","792","12282","5.34","41","270","270"
"2026-03-16T16:04:34.4641436-03:00","6,48717468319935","23395","0","2","790","12282","4.96","40","210","210"
"2026-03-16T16:04:37.0205110-03:00","25,0204546505575","23364","1","4","791","12282","5.00","40","210","210"
"2026-03-16T16:04:39.5837643-03:00","38,0062486272594","23313","0","2","790","12282","4.89","40","210","210"
"2026-03-16T16:04:42.1545169-03:00","9,40341420878705","23311","0","2","790","12282","4.95","40","210","210"
"2026-03-16T16:04:44.7196835-03:00","40,124497312119","23367","0","2","792","12282","4.95","40","210","210"
