timestamp,mode,rows,cols,steps,seed,run_index,is_warmup,threads,procs,kernel,gpu,time_s,time_per_step_ms,alive_end
"2026-03-16T16:00:23","mixed","512","512","500","42","4","0","4","2","","","0.252713","0.505425","13431"
"2026-03-16T16:00:24","mixed","512","512","500","42","4","0","4","4","","","0.183674","0.367348","13431"
"2026-03-16T16:00:24","cuda_basic","512","512","500","42","4","0","0","0","basic","NVIDIA GeForce RTX 4070","0.005195","0.01039","13431"
"2026-03-16T16:00:24","cuda_shared","512","512","500","42","4","0","0","0","shared","NVIDIA GeForce RTX 4070","0.0060372","0.0120744","13431"
"2026-03-16T16:00:24","sequential","512","512","500","123","1","1","0","0","","","0.518483","1.03697","13299"
"2026-03-16T16:00:25","openmp","512","512","500","123","1","1","1","0","","","0.9728","1.9456","13299"
"2026-03-16T16:00:26","openmp","512","512","500","123","1","1","2","0","","","0.49119","0.98238","13299"
"2026-03-16T16:00:26","openmp","512","512","500","123","1","1","4","0","","","0.255451","0.510902","13299"
"2026-03-16T16:00:26","openmp","512","512","500","123","1","1","8","0","","","0.196332","0.392665","13299"
"2026-03-16T16:00:27","openmp","512","512","500","123","1","1","16","0","","","0.137532","0.275065","13299"
"2026-03-16T16:00:27","mpi","512","512","500","123","1","1","0","1","","","0.700163","1.40033","13299"
"2026-03-16T16:00:28","mpi","512","512","500","123","1","1","0","2","","","0.349825","0.69965","13299"
"2026-03-16T16:00:28","mpi","512","512","500","123","1","1","0","4","","","0.206817","0.413634","13299"
"2026-03-16T16:00:28","mpi","512","512","500","123","1","1","0","8","","","0.165817","0.331634","13299"
"2026-03-16T16:00:29","mixed","512","512","500","123","1","1","4","2","","","0.310975","0.621951","13299"
"2026-03-16T16:00:29","mixed","512","512","500","123","1","1","4","4","","","0.182304","0.364608","13299"
"2026-03-16T16:00:29","cuda_basic","512","512","500","123","1","1","0","0","basic","NVIDIA GeForce RTX 4070","0.0051073","0.0102146","13299"
"2026-03-16T16:00:29","cuda_shared","512","512","500","123","1","1","0","0","shared","NVIDIA GeForce RTX 4070","0.0059188","0.0118376","13299"
"2026-03-16T16:00:30","sequential","512","512","500","123","2","0","0","0","","","0.517609","1.03522","13299"
"2026-03-16T16:00:31","openmp","512","512","500","123","2","0","1","0","","","0.97929","1.95858","13299"
"2026-03-16T16:00:31","openmp","512","512","500","123","2","0","2","0","","","0.493493","0.986986","13299"
"2026-03-16T16:00:31","openmp","512","512","500","123","2","0","4","0","","","0.270741","0.541483","13299"
"2026-03-16T16:00:32","openmp","512","512","500","123","2","0","8","0","","","0.186536","0.373073","13299"
"2026-03-16T16:00:32","openmp","512","512","500","123","2","0","16","0","","","0.146648","0.293297","13299"
"2026-03-16T16:00:33","mpi","512","512","500","123","2","0","0","1","","","0.710958","1.42192","13299"
"2026-03-16T16:00:33","mpi","512","512","500","123","2","0","0","2","","","0.351676","0.703351","13299"
"2026-03-16T16:00:33","mpi","512","512","500","123","2","0","0","4","","","0.226644","0.453288","13299"
"2026-03-16T16:00:34","mpi","512","512","500","123","2","0","0","8","","","0.130909","0.261818","13299"
"2026-03-16T16:00:34","mixed","512","512","500","123","2","0","4","2","","","0.293029","0.586057","13299"
"2026-03-16T16:00:34","mixed","512","512","500","123","2","0","4","4","","","0.191674","0.383347","13299"
"2026-03-16T16:00:34","cuda_basic","512","512","500","123","2","0","0","0","basic","NVIDIA GeForce RTX 4070","0.0049066","0.0098132","13299"
"2026-03-16T16:00:34","cuda_shared","512","512","500","123","2","0","0","0","shared","NVIDIA GeForce RTX 4070","0.0059771","0.0119542","13299"
"2026-03-16T16:00:35","sequential","512","512","500","123","3","0","0","0","","","0.518179","1.03636","13299"
"2026-03-16T16:00:36","openmp","512","512","500","123","3","0","1","0","","","0.984244","1.96849","13299"
"2026-03-16T16:00:37","openmp","512","512","500","123","3","0","2","0","","","0.494583","0.989167","13299"
"2026-03-16T16:00:37","openmp","512","512","500","123","3","0","4","0","","","0.265205","0.530411","13299"
"2026-03-16T16:00:37","openmp","512","512","500","123","3","0","8","0","","","0.213702","0.427404","13299"
"2026-03-16T16:00:37","openmp","512","512","500","123","3","0","16","0","","","0.136105","0.272209","13299"
"2026-03-16T16:00:38","mpi","512","512","500","123","3","0","0","1","","","0.69852","1.39704","13299"
"2026-03-16T16:00:38","mpi","512","512","500","123","3","0","0","2","","","0.35059","0.701179","13299"
"2026-03-16T16:00:39","mpi","512","512","500","123","3","0","0","4","","","0.186413","0.372825","13299"
"2026-03-16T16:00:39","mpi","512","512","500","123","3","0","0","8","","","0.144807","0.289614","13299"
"2026-03-16T16:00:39","mixed","512","512","500","123","3","0","4","2","","","0.308107","0.616215","13299"
"2026-03-16T16:00:39","mixed","512","512","500","123","3","0","4","4","","","0.185852","0.371703","13299"
"2026-03-16T16:00:40","cuda_basic","512","512","500","123","3","0","0","0","basic","NVIDIA GeForce RTX 4070","0.0051514","0.0103028","13299"
"2026-03-16T16:00:40","cuda_shared","512","512","500","123","3","0","0","0","shared","NVIDIA GeForce RTX 4070","0.0054895","0.010979","13299"
"2026-03-16T16:00:40","sequential","512","512","500","123","4","0","0","0","","","0.520556","1.04111","13299"
"2026-03-16T16:00:41","openmp","512","512","500","123","4","0","1","0","","","0.977827","1.95565","13299"
"2026-03-16T16:00:42","openmp","512","512","500","123","4","0","2","0","","","0.493201","0.986402","13299"
"2026-03-16T16:00:42","openmp","512","512","500","123","4","0","4","0","","","0.290266","0.580531","13299"
"2026-03-16T16:00:42","openmp","512","512","500","123","4","0","8","0","","","0.208584","0.417169","13299"
"2026-03-16T16:00:42","openmp","512","512","500","123","4","0","16","0","","","0.136155","0.27231","13299"
"2026-03-16T16:00:43","mpi","512","512","500","123","4","0","0","1","","","0.697774","1.39555","13299"
"2026-03-16T16:00:44","mpi","512","512","500","123","4","0","0","2","","","0.348929","0.697858","13299"
"2026-03-16T16:00:44","mpi","512","512","500","123","4","0","0","4","","","0.189392","0.378784","13299"
"2026-03-16T16:00:44","mpi","512","512","500","123","4","0","0","8","","","0.166175","0.332351","13299"
"2026-03-16T16:00:44","mixed","512","512","500","123","4","0","4","2","","","0.264354","0.528708","13299"
"2026-03-16T16:00:45","mixed","512","512","500","123","4","0","4","4","","","0.19506","0.39012","13299"
"2026-03-16T16:00:45","cuda_basic","512","512","500","123","4","0","0","0","basic","NVIDIA GeForce RTX 4070","0.0052668","0.0105336","13299"
"2026-03-16T16:00:45","cuda_shared","512","512","500","123","4","0","0","0","shared","NVIDIA GeForce RTX 4070","0.0056527","0.0113054","13299"
"2026-03-16T16:00:45","sequential","512","512","500","999","1","1","0","0","","","0.518303","1.03661","14161"
"2026-03-16T16:00:46","openmp","512","512","500","999","1","1","1","0","","","0.97511","1.95022","14161"
"2026-03-16T16:00:47","openmp","512","512","500","999","1","1","2","0","","","0.493507","0.987015","14161"
"2026-03-16T16:00:47","openmp","512","512","500","999","1","1","4","0","","","0.289536","0.579071","14161"
"2026-03-16T16:00:48","openmp","512","512","500","999","1","1","8","0","","","0.244613","0.489226","14161"
"2026-03-16T16:00:48","openmp","512","512","500","999","1","1","16","0","","","0.134794","0.269589","14161"
"2026-03-16T16:00:48","mpi","512","512","500","999","1","1","0","1","","","0.699549","1.3991","14161"
"2026-03-16T16:00:49","mpi","512","512","500","999","1","1","0","2","","","0.34979","0.69958","14161"
"2026-03-16T16:00:49","mpi","512","512","500","999","1","1","0","4","","","0.203815","0.40763","14161"
"2026-03-16T16:00:49","mpi","512","512","500","999","1","1","0","8","","","0.132417","0.264834","14161"
"2026-03-16T16:00:50","mixed","512","512","500","999","1","1","4","2","","","0.260066","0.520132","14161"
"2026-03-16T16:00:50","mixed","512","512","500","999","1","1","4","4","","","0.195335","0.39067","14161"
"2026-03-16T16:00:50","cuda_basic","512","512","500","999","1","1","0","0","basic","NVIDIA GeForce RTX 4070","0.004825","0.00965","14161"
"2026-03-16T16:00:50","cuda_shared","512","512","500","999","1","1","0","0","shared","NVIDIA GeForce RTX 4070","0.0054769","0.0109538","14161"
"2026-03-16T16:00:51","sequential","512","512","500","999","2","0","0","0","","","0.518556","1.03711","14161"
"2026-03-16T16:00:52","openmp","512","512","500","999","2","0","1","0","","","0.976194","1.95239","14161"
"2026-03-16T16:00:52","openmp","512","512","500","999","2","0","2","0","","","0.492407","0.984813","14161"
"2026-03-16T16:00:52","openmp","512","512","500","999","2","0","4","0","","","0.264937","0.529875","14161"
"2026-03-16T16:00:53","openmp","512","512","500","999","2","0","8","0","","","0.191007","0.382015","14161"
"2026-03-16T16:00:53","openmp","512","512","500","999","2","0","16","0","","","0.135243","0.270486","14161"
"2026-03-16T16:00:54","mpi","512","512","500","999","2","0","0","1","","","0.704525","1.40905","14161"
"2026-03-16T16:00:54","mpi","512","512","500","999","2","0","0","2","","","0.350743","0.701487","14161"
"2026-03-16T16:00:54","mpi","512","512","500","999","2","0","0","4","","","0.192028","0.384056","14161"
"2026-03-16T16:00:54","mpi","512","512","500","999","2","0","0","8","","","0.155502","0.311005","14161"
"2026-03-16T16:00:55","mixed","512","512","500","999","2","0","4","2","","","0.266511","0.533021","14161"
"2026-03-16T16:00:55","mixed","512","512","500","999","2","0","4","4","","","0.197006","0.394012","14161"
"2026-03-16T16:00:55","cuda_basic","512","512","500","999","2","0","0","0","basic","NVIDIA GeForce RTX 4070","0.0049027","0.0098054","14161"
"2026-03-16T16:00:55","cuda_shared","512","512","500","999","2","0","0","0","shared","NVIDIA GeForce RTX 4070","0.0057711","0.0115422","14161"
"2026-03-16T16:00:56","sequential","512","512","500","999","3","0","0","0","","","0.516993","1.03399","14161"
"2026-03-16T16:00:57","openmp","512","512","500","999","3","0","1","0","","","0.978936","1.95787","14161"
"2026-03-16T16:00:57","openmp","512","512","500","999","3","0","2","0","","","0.493245","0.986491","14161"
"2026-03-16T16:00:58","openmp","512","512","500","999","3","0","4","0","","","0.258389","0.516778","14161"
"2026-03-16T16:00:58","openmp","512","512","500","999","3","0","8","0","","","0.216734","0.433468","14161"
"2026-03-16T16:00:58","openmp","512","512","500","999","3","0","16","0","","","0.135171","0.270341","14161"
"2026-03-16T16:00:59","mpi","512","512","500","999","3","0","0","1","","","0.699143","1.39829","14161"
"2026-03-16T16:00:59","mpi","512","512","500","999","3","0","0","2","","","0.350146","0.700292","14161"
"2026-03-16T16:00:59","mpi","512","512","500","999","3","0","0","4","","","0.205514","0.411027","14161"
"2026-03-16T16:01:00","mpi","512","512","500","999","3","0","0","8","","","0.143177","0.286354","14161"
"2026-03-16T16:01:00","mixed","512","512","500","999","3","0","4","2","","","0.240628","0.481256","14161"
"2026-03-16T16:01:00","mixed","512","512","500","999","3","0","4","4","","","0.197408","0.394815","14161"
"2026-03-16T16:01:00","cuda_basic","512","512","500","999","3","0","0","0","basic","NVIDIA GeForce RTX 4070","0.0047861","0.0095722","14161"
"2026-03-16T16:01:00","cuda_shared","512","512","500","999","3","0","0","0","shared","NVIDIA GeForce RTX 4070","0.0059478","0.0118956","14161"
"2026-03-16T16:01:01","sequential","512","512","500","999","4","0","0","0","","","0.517461","1.03492","14161"
